survey_year,source_file,source_row,response_id,ID_original,ID,inclusion_status,trial_order,position,condition,trial,counter_original,counter_value,counter_missing,counter_non_numeric,counter_non_integer,counter_negative,documented_missing,counter_sequence_decreased,counter_status,counter_note
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,B,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,A,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,B,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,A,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,B,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,A,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,B,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,A,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,B,,02,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,A,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,B,,03,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,A,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,B,,04,,,TRUE,FALSE,FALSE,FALSE,,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,B,HB,01,37,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,B,HB,02,41,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,B,HB,03,45,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,B,HB,04,57,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,A,LB,01,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,A,LB,02,14,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,A,LB,03,24,24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2026,limesurvey_2026_deidentified.csv,25,44,AN06AN18,AN06AN18,INCLUDED,LB_HB,A,LB,04,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,A,HB,01,22,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,A,HB,02,30,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,A,HB,03,40,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,A,HB,04,51,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,B,LB,01,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,B,LB,02,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,B,LB,03,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,24,43,AN,AN07IE11,INCLUDED,HB_LB,B,LB,04,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,A,HB,01,10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,A,HB,02,16,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,A,HB,03,22,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,A,HB,04,31,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,B,LB,01,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,B,LB,02,11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,B,LB,03,13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,13,29,AN11ST11,AN11ST11,INCLUDED,HB_LB,B,LB,04,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,B,HB,01,21,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,B,HB,02,28,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,B,HB,03,38,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,B,HB,04,52,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,A,LB,01,15,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,A,LB,02,19,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,A,LB,03,21,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,18,32,AN15AV09,AN15AV09,INCLUDED,LB_HB,A,LB,04,26,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,A,HB,01,22,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,A,HB,02,31,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,A,HB,03,41,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,A,HB,04,57,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,B,LB,01,10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,B,LB,02,26,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,B,LB,03,35,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,19,38,AN23BE15,AN23BE15,INCLUDED,HB_LB,B,LB,04,45,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,B,HB,01,11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,B,HB,02,17,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,B,HB,03,23,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,B,HB,04,30,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,A,LB,01,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,A,LB,02,12,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,A,LB,03,15,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,37,49,an29ra22,AN29RA22,INCLUDED,LB_HB,A,LB,04,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,A,HB,01,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,A,HB,02,10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,A,HB,03,13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,A,HB,04,19,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,B,LB,01,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,B,LB,02,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,B,LB,03,11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,11,27,BE06LL24,BE06LL24,INCLUDED,HB_LB,B,LB,04,16,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,B,HB,01,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,B,HB,02,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,B,HB,03,12,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,B,HB,04,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,VALID,Cumulative counter sequence decreases; retain values and review manually.
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,A,LB,01,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,A,LB,02,10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,A,LB,03,12,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,30,42,BG22OE24,BG22OE24,INCLUDED,LB_HB,A,LB,04,16,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,B,HB,01,19,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,B,HB,02,26,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,B,HB,03,36,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,B,HB,04,48,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,A,LB,01,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,A,LB,02,15,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,A,LB,03,20,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,21,40,BI20OE24,BI20OE24,INCLUDED,LB_HB,A,LB,04,28,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,B,HB,01,22,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,B,HB,02,29,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,B,HB,03,39,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,B,HB,04,55,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,A,LB,01,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,A,LB,02,11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,A,LB,03,13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,17,35,CA04TU11,CA04TU11,INCLUDED,LB_HB,A,LB,04,17,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,A,HB,01,10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,A,HB,02,16,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,A,HB,03,21,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,A,HB,04,29,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,B,LB,01,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,B,LB,02,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,B,LB,03,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2024,limesurvey_2024_deidentified.csv,24,38,CA11UR11,CA11UR11,INCLUDED,HB_LB,B,LB,04,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,30,49,CH08TU30,CH08TU30,INCLUDED,HB_LB,A,HB,01,21,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,30,49,CH08TU30,CH08TU30,INCLUDED,HB_LB,A,HB,02,29,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
2026,limesurvey_2026_deidentified.csv,30,49,CH08TU30,CH08TU30,INCLUDED,HB_LB,A,HB,03,38,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VALID,
