survey_year,source_file,source_row,response_id,ID_original,ID,inclusion_status,trial_order,scale,position,condition,timepoint,item,item_original,item_value,item_missing,item_non_numeric,item_non_integer,item_out_of_range,expected_missing,item_status,item_note
2026,limesurvey_2026_deidentified.csv,14,32,TR00IAL,TR00IAL,EXCLUDED,LB_HB,SBPS,,,trait,06,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,14,32,TR00IAL,TR00IAL,EXCLUDED,LB_HB,SBPS,,,trait,07,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,14,32,TR00IAL,TR00IAL,EXCLUDED,LB_HB,SBPS,,,trait,08,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,01,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,03,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,09,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,10,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,22,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,22,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,23,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,23,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,24,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,24,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,baseline,28,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,baseline,28,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,22,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,22,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,23,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,23,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,24,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,24,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,A,,post,28,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,MSBS,B,,post,28,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,01,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,02,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,03,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,04,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,05,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,06,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,07,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,13,31,TR00IARL,TR00IARL,EXCLUDED,,SBPS,,,trait,08,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,A,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,B,,baseline,01,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,A,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,B,,baseline,03,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,A,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,B,,baseline,09,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,25,B-LB-t1reden,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,26,"des Fußballs nicht gezählt bei podcast""",,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,28,40,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,2,18,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,3,19,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,6,22,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,7,23,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,11,29,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,A,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2026,limesurvey_2026_deidentified.csv,29,48,,,EXCLUDED,,MSBS,B,,baseline,10,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,A,,baseline,22,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,16,condition B 2:50 participant has opened velcro by accident with right hand,,,EXCLUDED,,MSBS,B,,baseline,22,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
2024,limesurvey_2024_deidentified.csv,17,"condtions B_2-4 at some point he crossed his arms""",,,EXCLUDED,,MSBS,A,,baseline,22,,,TRUE,FALSE,FALSE,FALSE,FALSE,EXCLUDED_SOURCE_ROW,
